0Date,Time,participantID,audioStimuli,vote,reactionTime,voteDetails
2012-04-18,13:49:35,1334770071533:::Sussex,./../audio_stimuli/recs4/40CputT.mp3,-5,1963,2412:::Played stimuli ./../audio_stimuli/recs4/40CputT.mp3
2012-04-18,13:49:43,1334770071533:::Sussex,./../audio_stimuli/stimuli/CbertQ.mp3,5,3819,2926:::Played stimuli ./../audio_stimuli/stimuli/CbertQ.mp3; (5:1334771379031)
2012-04-18,13:49:44,1334506609217:::Sussex,./../audio_stimuli/recs2/25Cpost5.mp3,-5,4730,2664:::Played stimuli ./../audio_stimuli/recs2/25Cpost5.mp3; (0:1334771369131); (-1:1334771369162); (-2:1334771369184); (-3:1334771369197); (-4:1334771369212); (-5:1334771369220)
2012-04-18,13:49:51,1334506609217:::Sussex,./../audio_stimuli/recs4/43CbuttQ.mp3,5,3650,1404:::Played stimuli ./../audio_stimuli/recs4/43CbuttQ.mp3; (0:1334771375600); (1:1334771375650); (2:1334771375675); (3:1334771375700); (4:1334771375712); (5:1334771375739)
2012-04-18,13:49:52,1334770071533:::Sussex,./../audio_stimuli/recs3/30CbitD.mp3,3,5892,1584:::Played stimuli ./../audio_stimuli/recs3/30CbitD.mp3; (3:1334771389857)
2012-04-18,13:49:59,1334770071533:::Sussex,./../audio_stimuli/recs2/15Cpost1.mp3,-5,3320,2664:::Played stimuli ./../audio_stimuli/recs2/15Cpost1.mp3; (-5:1334771396503)
2012-04-18,13:50:04,1334506609217:::Sussex,./../audio_stimuli/recs4/43CbuttQ.mp3,0,16766,1404:::Played stimuli ./../audio_stimuli/recs4/43CbuttQ.mp3; (0:1334771375600); (1:1334771375650); (2:1334771375675); (3:1334771375700); (4:1334771375712); (5:1334771375739)
2012-04-18,13:50:04,1334770071533:::Sussex,./../audio_stimuli/recs3/36CboatQ.mp3,-5,2392,1908:::Played stimuli ./../audio_stimuli/recs3/36CboatQ.mp3
2012-04-18,13:50:09,1334770071533:::Sussex,./../audio_stimuli/recs3/35CboatD.mp3,-5,2150,1872:::Played stimuli ./../audio_stimuli/recs3/35CboatD.mp3
2012-04-18,13:50:10,1334506609217:::Sussex,./../audio_stimuli/recs3/30CboughtQ.mp3,-5,3250,2088:::Played stimuli ./../audio_stimuli/recs3/30CboughtQ.mp3; (0:1334771395357); (-1:1334771395406); (-3:1334771395432); (-4:1334771395444); (-5:1334771395456)
2012-04-18,13:50:16,1334770071533:::Sussex,./../audio_stimuli/stimuli/CbootD.mp3,4,3548,1724:::Played stimuli ./../audio_stimuli/stimuli/CbootD.mp3; (4:1334771413460)
2012-04-18,13:50:19,1334506609217:::Sussex,./../audio_stimuli/recs2/20CpotT.mp3,5,5022,2016:::Played stimuli ./../audio_stimuli/recs2/20CpotT.mp3; (0:1334771404483); (1:1334771404507); (2:1334771404544); (3:1334771404582); (4:1334771404609); (5:1334771404660)
2012-04-18,13:50:26,1334506609217:::Sussex,./../audio_stimuli/recs1/01CpotT.mp3,5,3622,1944:::Played stimuli ./../audio_stimuli/recs1/01CpotT.mp3; (0:1334771411197); (1:1334771411224); (2:1334771411273); (3:1334771411311); (4:1334771411323); (5:1334771411347)
2012-04-18,13:50:33,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbetQ.mp3,5,4560,1358:::Played stimuli ./../audio_stimuli/stimuli/CbetQ.mp3; (0:1334771417653); (1:1334771417840); (2:1334771417884); (3:1334771417902); (4:1334771417927); (5:1334771417964)
2012-04-18,13:50:40,1334506609217:::Sussex,./../audio_stimuli/recs3/34CboyD.mp3,-5,3797,1800:::Played stimuli ./../audio_stimuli/recs3/34CboyD.mp3; (0:1334771424173); (-1:1334771425172); (-2:1334771425185); (-4:1334771425196); (-5:1334771425209)
2012-04-18,13:50:46,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbatQ.mp3,5,3828,1698:::Played stimuli ./../audio_stimuli/stimuli/CbatQ.mp3; (0:1334771431948); (1:1334771431986); (2:1334771432009); (3:1334771432022); (4:1334771432036); (5:1334771432049)
2012-04-18,13:50:48,1334770071533:::Sussex,./../audio_stimuli/stimuli/CbootD.mp3,0,35774,1724:::Played stimuli ./../audio_stimuli/stimuli/CbootD.mp3; (4:1334771413460)
2012-04-18,13:50:54,1334770071533:::Sussex,./../audio_stimuli/recs1/08CbaitD.mp3,-5,2551,1656:::Played stimuli ./../audio_stimuli/recs1/08CbaitD.mp3; (-5:1334771451062)
2012-04-18,13:50:55,1334506609217:::Sussex,./../audio_stimuli/recs2/24CaboutD.mp3,-3,5317,2016:::Played stimuli ./../audio_stimuli/recs2/24CaboutD.mp3; (0:1334771439454); (-1:1334771439492); (-2:1334771439528); (-3:1334771439541); (-4:1334771439566); (-5:1334771439579); (-4:1334771440415); (-3:1334771440764)
2012-04-18,13:50:59,1334770071533:::Sussex,./../audio_stimuli/recs1/07CbuyT.mp3,-5,2207,2088:::Played stimuli ./../audio_stimuli/recs1/07CbuyT.mp3
2012-04-18,13:51:04,1334506609217:::Sussex,./../audio_stimuli/recs3/27Cpost2.mp3,-5,4537,2448:::Played stimuli ./../audio_stimuli/recs3/27Cpost2.mp3; (-4:1334771448531); (-5:1334771449455)
2012-04-18,13:51:09,1334770071533:::Sussex,./../audio_stimuli/recs3/35pre6.mp3,-5,2726,6408:::Played stimuli ./../audio_stimuli/recs3/35pre6.mp3
2012-04-18,13:51:12,1334506609217:::Sussex,./../audio_stimuli/recs4/47CpotQ.mp3,4,5315,1692:::Played stimuli ./../audio_stimuli/recs4/47CpotQ.mp3; (0:1334771455055); (1:1334771456191); (2:1334771456416); (3:1334771456778); (4:1334771457290)
2012-04-18,13:51:14,1334770071533:::Sussex,./../audio_stimuli/stimuli/CbertD.mp3,5,1385,2847:::Played stimuli ./../audio_stimuli/stimuli/CbertD.mp3; (5:1334771471988)
2012-04-18,13:51:18,1334506609217:::Sussex,./../audio_stimuli/recs3/27CbitQ.mp3,-5,2597,1836:::Played stimuli ./../audio_stimuli/recs3/27CbitQ.mp3; (0:1334771462982); (-1:1334771463094); (-2:1334771463122); (-3:1334771463144); (-4:1334771463157); (-5:1334771463195)
2012-04-18,13:51:19,1334770071533:::Sussex,./../audio_stimuli/recs4/43CaboutD.mp3,-5,2697,1584:::Played stimuli ./../audio_stimuli/recs4/43CaboutD.mp3; (-5:1334771477131)
2012-04-18,13:51:27,1334506609217:::Sussex,./../audio_stimuli/recs2/22CbitD.mp3,-5,4992,1548:::Played stimuli ./../audio_stimuli/recs2/22CbitD.mp3; (0:1334771470958); (-1:1334771470994); (-2:1334771471061); (-3:1334771471130); (-4:1334771471256); (-5:1334771471457)
2012-04-18,13:51:28,1334770071533:::Sussex,./../audio_stimuli/stimuli/CaboutD.mp3,4,5855,1724:::Played stimuli ./../audio_stimuli/stimuli/CaboutD.mp3; (4:1334771486063)
2012-04-18,13:51:33,1334770071533:::Sussex,./../audio_stimuli/recs1/10CbootT.mp3,-5,2245,2124:::Played stimuli ./../audio_stimuli/recs1/10CbootT.mp3; (-5:1334771491314)
2012-04-18,13:51:40,1334770071533:::Sussex,./../audio_stimuli/recs1/08CbuyD.mp3,-5,3524,1836:::Played stimuli ./../audio_stimuli/recs1/08CbuyD.mp3
2012-04-18,13:51:41,1334506609217:::Sussex,./../audio_stimuli/recs2/22CbitD.mp3,0,18960,1548:::Played stimuli ./../audio_stimuli/recs2/22CbitD.mp3; (0:1334771470958); (-1:1334771470994); (-2:1334771471061); (-3:1334771471130); (-4:1334771471256); (-5:1334771471457)
2012-04-18,13:51:45,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbootD.mp3,5,2291,1724:::Played stimuli ./../audio_stimuli/stimuli/CbootD.mp3; (0:1334771490536); (1:1334771490586); (2:1334771490623); (3:1334771490649); (4:1334771490661); (5:1334771490673)
2012-04-18,13:51:46,1334770071533:::Sussex,./../audio_stimuli/recs1/09pre4.mp3,-5,2354,3168:::Played stimuli ./../audio_stimuli/recs1/09pre4.mp3
2012-04-18,13:51:51,1334506609217:::Sussex,./../audio_stimuli/recs3/38CbetQ.mp3,-5,2861,1800:::Played stimuli ./../audio_stimuli/recs3/38CbetQ.mp3; (0:1334771496699); (-1:1334771496761); (-2:1334771496773); (-3:1334771496786); (-4:1334771496799); (-5:1334771496825)
2012-04-18,13:51:52,1334770071533:::Sussex,./../audio_stimuli/stimuli/CbuttT.mp3,5,1690,2037:::Played stimuli ./../audio_stimuli/stimuli/CbuttT.mp3; (5:1334771509138)
2012-04-18,13:51:57,1334770071533:::Sussex,./../audio_stimuli/recs3/32CbatD.mp3,-5,3098,1440:::Played stimuli ./../audio_stimuli/recs3/32CbatD.mp3; (-5:1334771514590)
2012-04-18,13:51:59,1334506609217:::Sussex,./../audio_stimuli/recs1/01CbetT.mp3,5,3583,1800:::Played stimuli ./../audio_stimuli/recs1/01CbetT.mp3; (0:1334771503470); (1:1334771503531); (2:1334771503568); (3:1334771503581); (4:1334771503607); (5:1334771503631)
2012-04-18,13:52:06,1334506609217:::Sussex,./../audio_stimuli/recs1/03CboatT.mp3,-5,4316,2052:::Played stimuli ./../audio_stimuli/recs1/03CboatT.mp3; (0:1334771510780); (-1:1334771511304); (-2:1334771511329); (-3:1334771511366); (-4:1334771511404); (-5:1334771511578)
2012-04-18,13:52:12,1334506609217:::Sussex,./../audio_stimuli/recs1/09CbeatQ.mp3,-5,2608,1620:::Played stimuli ./../audio_stimuli/recs1/09CbeatQ.mp3; (0:1334771517109); (-1:1334771517146); (-2:1334771517158); (-3:1334771517183); (-4:1334771517208); (-5:1334771517296)
2012-04-18,13:52:20,1334506609217:::Sussex,./../audio_stimuli/stimuli/CaboutT.mp3,5,4805,2168:::Played stimuli ./../audio_stimuli/stimuli/CaboutT.mp3; (0:1334771524843); (1:1334771524968); (2:1334771525029); (3:1334771525075); (4:1334771525107); (5:1334771525142)
2012-04-18,13:52:29,1334506609217:::Sussex,./../audio_stimuli/recs4/39CbitD.mp3,4,6078,1980:::Played stimuli ./../audio_stimuli/recs4/39CbitD.mp3; (0:1334771533402); (-1:1334771533799); (-2:1334771533878); (-3:1334771533963); (-2:1334771534311); (-1:1334771534361); (0:1334771534374); (1:1334771534411); (2:1334771534477); (3:1334771534523); (4:1334771534586)
2012-04-18,13:52:37,1334506609217:::Sussex,./../audio_stimuli/recs1/01pre6.mp3,-5,2891,3996:::Played stimuli ./../audio_stimuli/recs1/01pre6.mp3; (0:1334771542626); (-1:1334771542677); (-2:1334771542701); (-3:1334771542714); (-4:1334771542728); (-5:1334771542738)
2012-04-18,13:52:44,1334506609217:::Sussex,./../audio_stimuli/recs2/18CbootT.mp3,5,2731,2268:::Played stimuli ./../audio_stimuli/recs2/18CbootT.mp3; (0:1334771549343); (1:1334771549369); (2:1334771549406); (4:1334771549432); (5:1334771549444)
2012-04-18,13:52:50,1334506609217:::Sussex,./../audio_stimuli/recs1/08CbatQ.mp3,5,3550,1512:::Played stimuli ./../audio_stimuli/recs1/08CbatQ.mp3; (0:1334771555261); (1:1334771555324); (2:1334771555349); (3:1334771555361); (4:1334771555374); (5:1334771555386)
2012-04-18,13:52:57,1334506609217:::Sussex,./../audio_stimuli/recs4/43CbuttD.mp3,5,4486,1152:::Played stimuli ./../audio_stimuli/recs4/43CbuttD.mp3; (0:1334771562152); (1:1334771562225); (2:1334771562277); (3:1334771562301); (4:1334771562314); (5:1334771562339)
2012-04-18,13:53:17,1334506609217:::Sussex,./../audio_stimuli/recs4/43CbuttD.mp3,0,24025,1152:::Played stimuli ./../audio_stimuli/recs4/43CbuttD.mp3; (0:1334771562152); (1:1334771562225); (2:1334771562277); (3:1334771562301); (4:1334771562314); (5:1334771562339)
2012-04-18,13:53:26,1334506609217:::Sussex,./../audio_stimuli/recs1/11Cpost6.mp3,5,4515,4068:::Played stimuli ./../audio_stimuli/recs1/11Cpost6.mp3; (0:1334771589367); (1:1334771591289); (2:1334771591342); (3:1334771591375); (4:1334771591403); (5:1334771591430)
2012-04-18,13:53:33,1334506609217:::Sussex,./../audio_stimuli/stimuli/CboughtT.mp3,5,2765,2586:::Played stimuli ./../audio_stimuli/stimuli/CboughtT.mp3; (0:1334771598544); (1:1334771598582); (2:1334771598632); (3:1334771598645); (4:1334771598668); (5:1334771598681)
2012-04-18,13:53:41,1334506609217:::Sussex,./../audio_stimuli/recs1/06CputD.mp3,5,4364,2016:::Played stimuli ./../audio_stimuli/recs1/06CputD.mp3; (0:1334771606038); (1:1334771606113); (2:1334771606167); (3:1334771606187); (4:1334771606234); (5:1334771606250)
2012-04-18,13:53:49,1334506609217:::Sussex,./../audio_stimuli/recs4/48CbeatD.mp3,-4,5607,1728:::Played stimuli ./../audio_stimuli/recs4/48CbeatD.mp3; (0:1334771613754); (-1:1334771613855); (-2:1334771613916); (-3:1334771614053); (-4:1334771614141); (-5:1334771614217); (-4:1334771614578)
2012-04-18,13:53:58,1334506609217:::Sussex,./../audio_stimuli/recs3/27CbuyD.mp3,-5,3247,1980:::Played stimuli ./../audio_stimuli/recs3/27CbuyD.mp3; (0:1334771621565); (-1:1334771621590); (-2:1334771621614); (-3:1334771621639); (-4:1334771621664); (-5:1334771621742)
2012-04-18,13:54:03,1334506609217:::Sussex,./../audio_stimuli/recs4/44CputQ.mp3,-5,3044,2376:::Played stimuli ./../audio_stimuli/recs4/44CputQ.mp3; (0:1334771628242); (-1:1334771628305); (-2:1334771628329); (-3:1334771628355); (-4:1334771628381); (-5:1334771628394)
2012-04-18,13:54:10,1334506609217:::Sussex,./../audio_stimuli/recs2/25CbootT.mp3,4,2623,3060:::Played stimuli ./../audio_stimuli/recs2/25CbootT.mp3; (0:1334771634643); (1:1334771634668); (2:1334771634732); (3:1334771634844); (4:1334771635155)
2012-04-18,13:54:18,1334506609217:::Sussex,./../audio_stimuli/recs4/41CpotT.mp3,3,3501,2628:::Played stimuli ./../audio_stimuli/recs4/41CpotT.mp3; (0:1334771642516); (1:1334771642591); (2:1334771642729); (3:1334771642916)
2012-04-18,13:54:26,1334506609217:::Sussex,./../audio_stimuli/recs3/27CbuyQ.mp3,-5,4418,1908:::Played stimuli ./../audio_stimuli/recs3/27CbuyQ.mp3; (0:1334771650013); (-1:1334771650812); (-2:1334771650837); (-3:1334771650851); (-4:1334771650862); (-5:1334771650875)
2012-04-18,13:54:32,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbuyT.mp3,5,3323,1985:::Played stimuli ./../audio_stimuli/stimuli/CbuyT.mp3; (0:1334771657390); (1:1334771657490); (2:1334771657552); (3:1334771657665); (4:1334771657780); (5:1334771657914)
2012-04-18,13:54:40,1334506609217:::Sussex,./../audio_stimuli/recs3/30CbuyD.mp3,-5,3459,1944:::Played stimuli ./../audio_stimuli/recs3/30CbuyD.mp3; (0:1334771664426); (-1:1334771664500); (-2:1334771664538); (-3:1334771664582); (-4:1334771664601); (-5:1334771664647)
2012-04-18,13:54:51,1334506609217:::Sussex,./../audio_stimuli/recs3/30CbuyD.mp3,0,15490,1944:::Played stimuli ./../audio_stimuli/recs3/30CbuyD.mp3; (0:1334771664426); (-1:1334771664500); (-2:1334771664538); (-3:1334771664582); (-4:1334771664601); (-5:1334771664647)
2012-04-18,13:54:58,1334506609217:::Sussex,./../audio_stimuli/recs4/39CbootT.mp3,5,2273,2088:::Played stimuli ./../audio_stimuli/recs4/39CbootT.mp3; (0:1334771682188); (1:1334771682214); (2:1334771682251); (3:1334771682263); (4:1334771682275); (5:1334771682292)
2012-04-18,13:55:03,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbuyQ.mp3,5,3066,2011:::Played stimuli ./../audio_stimuli/stimuli/CbuyQ.mp3; (0:1334771687756); (1:1334771688172); (2:1334771688196); (3:1334771688207); (5:1334771688232)
2012-04-18,13:55:09,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbuyQ.mp3,5,2850,2011:::Played stimuli ./../audio_stimuli/stimuli/CbuyQ.mp3; (0:1334771694815); (1:1334771694878); (2:1334771694915); (3:1334771694927); (4:1334771694952); (5:1334771694981)
2012-04-18,13:55:16,1334506609217:::Sussex,./../audio_stimuli/recs2/15CbuyD.mp3,-5,3395,1836:::Played stimuli ./../audio_stimuli/recs2/15CbuyD.mp3; (0:1334771701086); (-1:1334771701136); (-2:1334771701161); (-3:1334771701173); (-5:1334771701185)
2012-04-18,13:55:23,1334506609217:::Sussex,./../audio_stimuli/recs2/23CbootQ.mp3,-5,3686,1728:::Played stimuli ./../audio_stimuli/recs2/23CbootQ.mp3; (0:1334771707937); (-1:1334771708075); (-2:1334771708100); (-3:1334771708124); (-4:1334771708150); (-5:1334771708238)
2012-04-18,13:55:31,1334506609217:::Sussex,./../audio_stimuli/recs3/28CbertQ.mp3,-5,3770,2808:::Played stimuli ./../audio_stimuli/recs3/28CbertQ.mp3; (0:1334771716486); (-1:1334771716511); (-2:1334771716537); (-3:1334771716548); (-4:1334771716561); (-5:1334771716587)
2012-04-18,13:55:38,1334506609217:::Sussex,./../audio_stimuli/recs3/33CboughtD.mp3,-3,3155,2304:::Played stimuli ./../audio_stimuli/recs3/33CboughtD.mp3; (0:1334771723307); (-1:1334771723383); (-2:1334771723429); (-3:1334771723471)
2012-04-18,13:55:46,1334506609217:::Sussex,./../audio_stimuli/recs1/08CbeatD.mp3,-5,5038,1908:::Played stimuli ./../audio_stimuli/recs1/08CbeatD.mp3; (0:1334771731489); (-1:1334771731514); (-2:1334771731551); (-3:1334771731563); (-4:1334771731588); (-5:1334771731601)
2012-04-18,13:55:52,1334506609217:::Sussex,./../audio_stimuli/recs1/10CbuttQ.mp3,5,2583,1476:::Played stimuli ./../audio_stimuli/recs1/10CbuttQ.mp3; (0:1334771737009); (1:1334771737221); (2:1334771737287); (3:1334771737321); (4:1334771737353); (5:1334771737386)
2012-04-18,13:55:58,1334506609217:::Sussex,./../audio_stimuli/recs1/09CaboutD.mp3,5,3030,1692:::Played stimuli ./../audio_stimuli/recs1/09CaboutD.mp3; (0:1334771743302); (1:1334771743366); (2:1334771743416); (3:1334771743464); (4:1334771743477); (5:1334771743522)
2012-04-18,13:56:09,1334506609217:::Sussex,./../audio_stimuli/recs2/17CboyQ.mp3,4,7656,1800:::Played stimuli ./../audio_stimuli/recs2/17CboyQ.mp3; (0:1334771751660); (1:1334771751709); (2:1334771751747); (3:1334771751795); (4:1334771751828); (5:1334771751861); (4:1334771754520)
2012-04-18,13:56:21,1334506609217:::Sussex,./../audio_stimuli/recs2/17CboyQ.mp3,0,19520,1800:::Played stimuli ./../audio_stimuli/recs2/17CboyQ.mp3; (0:1334771751660); (1:1334771751709); (2:1334771751747); (3:1334771751795); (4:1334771751828); (5:1334771751861); (4:1334771754520)
2012-04-18,13:56:27,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbatT.mp3,5,3230,1959:::Played stimuli ./../audio_stimuli/stimuli/CbatT.mp3; (0:1334771771850); (1:1334771771901); (2:1334771771950); (3:1334771771989); (4:1334771772024); (5:1334771772051)
2012-04-18,13:56:37,1334506609217:::Sussex,./../audio_stimuli/stimuli/CboyQ.mp3,5,6024,1959:::Played stimuli ./../audio_stimuli/stimuli/CboyQ.mp3; (0:1334771781859); (1:1334771781932); (2:1334771781983); (3:1334771782010); (4:1334771782032); (5:1334771782045)
2012-04-18,13:56:45,1334506609217:::Sussex,./../audio_stimuli/recs3/30Cpost3.mp3,-5,3878,3060:::Played stimuli ./../audio_stimuli/recs3/30Cpost3.mp3; (0:1334771789717); (-1:1334771789767); (-2:1334771789816); (-3:1334771789916); (-4:1334771790030); (-5:1334771790104)
2012-04-18,13:56:54,1334506609217:::Sussex,./../audio_stimuli/recs3/28pre2.mp3,-5,4345,3132:::Played stimuli ./../audio_stimuli/recs3/28pre2.mp3; (0:1334771798534); (1:1334771798747); (2:1334771799022); (1:1334771799383); (0:1334771799407); (-1:1334771799420); (-2:1334771799433); (-3:1334771799447); (-4:1334771799457); (-5:1334771799487)
2012-04-18,13:57:00,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbetD.mp3,5,2206,1698:::Played stimuli ./../audio_stimuli/stimuli/CbetD.mp3; (0:1334771804874); (1:1334771804924); (2:1334771804972); (3:1334771804999); (4:1334771805010); (5:1334771805023)
2012-04-18,13:57:07,1334506609217:::Sussex,./../audio_stimuli/recs2/17CbetQ.mp3,5,4541,1404:::Played stimuli ./../audio_stimuli/recs2/17CbetQ.mp3; (0:1334771811571); (1:1334771811622); (2:1334771811696); (3:1334771811746); (4:1334771811795); (5:1334771811996)
2012-04-18,13:57:14,1334506609217:::Sussex,./../audio_stimuli/recs3/27Cpost5.mp3,-5,2666,2880:::Played stimuli ./../audio_stimuli/recs3/27Cpost5.mp3; (0:1334771819033); (-1:1334771819071); (-2:1334771819096); (-3:1334771819109); (-4:1334771819121); (-5:1334771819133)
2012-04-18,13:57:20,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbuyQ.mp3,5,3230,2011:::Played stimuli ./../audio_stimuli/stimuli/CbuyQ.mp3; (0:1334771825435); (1:1334771825984); (2:1334771826021); (3:1334771826033); (4:1334771826060); (5:1334771826071)
2012-04-18,13:57:30,1334506609217:::Sussex,./../audio_stimuli/recs1/12CbertQ.mp3,-5,5546,2844:::Played stimuli ./../audio_stimuli/recs1/12CbertQ.mp3; (-4:1334771835159); (-5:1334771836056)
2012-04-18,13:57:38,1334506609217:::Sussex,./../audio_stimuli/recs1/11pre3.mp3,-5,3894,2340:::Played stimuli ./../audio_stimuli/recs1/11pre3.mp3; (0:1334771842071); (-1:1334771842133); (-2:1334771842144); (-3:1334771842157); (-4:1334771842183); (-5:1334771843770)
2012-04-18,13:57:45,1334506609217:::Sussex,./../audio_stimuli/recs3/32CbatQ.mp3,-5,3938,1440:::Played stimuli ./../audio_stimuli/recs3/32CbatQ.mp3; (0:1334771850109); (-1:1334771850134); (-2:1334771850171); (-4:1334771850183); (-5:1334771850209)
2012-04-18,13:58:01,1334506609217:::Sussex,./../audio_stimuli/recs3/32CbatQ.mp3,5,19390,1440:::Played stimuli ./../audio_stimuli/recs3/32CbatQ.mp3; (0:1334771850109); (-1:1334771850134); (-2:1334771850171); (-4:1334771850183); (-5:1334771850209); (0:1334771865336); (1:1334771865402); (2:1334771865458); (3:1334771865491); (4:1334771865512); (5:1334771865560)
2012-04-18,13:58:07,1334506609217:::Sussex,./../audio_stimuli/stimuli/CaboutQ.mp3,-5,2610,2064:::Played stimuli ./../audio_stimuli/stimuli/CaboutQ.mp3; (0:1334771872336); (-1:1334771872361); (-2:1334771872387); (-3:1334771872399); (-4:1334771872411); (-5:1334771872424)
2012-04-18,13:58:15,1334506609217:::Sussex,./../audio_stimuli/recs4/44Cpost3.mp3,-5,3426,3276:::Played stimuli ./../audio_stimuli/recs4/44Cpost3.mp3; (0:1334771880110); (-1:1334771880135); (-2:1334771880146); (-3:1334771880159); (-5:1334771880172)
2012-04-18,13:58:41,1334506609217:::Sussex,./../audio_stimuli/recs1/09CputD.mp3,5,22555,2160:::Played stimuli ./../audio_stimuli/recs1/09CputD.mp3; (0:1334771906070); (1:1334771906131); (2:1334771906293); (3:1334771906343); (4:1334771906381); (5:1334771906419)
2012-04-18,13:58:48,1334506609217:::Sussex,./../audio_stimuli/recs1/12CbetQ.mp3,-5,4281,1476:::Played stimuli ./../audio_stimuli/recs1/12CbetQ.mp3; (0:1334771912784); (-1:1334771912822); (-2:1334771912845); (-3:1334771912858); (-5:1334771912872)
2012-04-18,13:58:54,1334506609217:::Sussex,./../audio_stimuli/recs1/08CputQ.mp3,5,2504,2628:::Played stimuli ./../audio_stimuli/recs1/08CputQ.mp3; (0:1334771919237); (1:1334771919363); (2:1334771919398); (3:1334771919423); (4:1334771919450); (5:1334771919463)
2012-04-18,13:59:04,1334506609217:::Sussex,./../audio_stimuli/recs3/26Cpost4.mp3,-5,5562,2844:::Played stimuli ./../audio_stimuli/recs3/26Cpost4.mp3; (0:1334771926268); (-1:1334771929164); (-2:1334771929187); (-3:1334771929201); (-5:1334771929212)
2012-04-18,13:59:12,1334506609217:::Sussex,./../audio_stimuli/recs2/20CaboutD.mp3,5,4928,1620:::Played stimuli ./../audio_stimuli/recs2/20CaboutD.mp3; (0:1334771937023); (1:1334771937073); (2:1334771937098); (3:1334771937111); (5:1334771937136)
2012-04-18,13:59:18,1334506609217:::Sussex,./../audio_stimuli/recs1/06CbaitT.mp3,5,2884,1872:::Played stimuli ./../audio_stimuli/recs1/06CbaitT.mp3; (0:1334771942584); (1:1334771942610); (2:1334771942647); (3:1334771942684); (4:1334771942697); (5:1334771942723)
2012-04-18,13:59:25,1334506609217:::Sussex,./../audio_stimuli/recs4/40CbootT.mp3,5,3464,2196:::Played stimuli ./../audio_stimuli/recs4/40CbootT.mp3; (0:1334771949861); (1:1334771950086); (2:1334771950151); (4:1334771950200); (5:1334771950235)
2012-04-18,13:59:29,1334506609217:::Sussex,./../audio_stimuli/recs4/50CboyT.mp3,0,1063,1908:::Played stimuli ./../audio_stimuli/recs4/50CboyT.mp3
2012-04-18,13:59:33,1334506609217:::Sussex,./../audio_stimuli/recs2/17CboyT.mp3,5,848,1836:::Played stimuli ./../audio_stimuli/recs2/17CboyT.mp3; (0:1334771958650); (1:1334771958686); (2:1334771958713); (3:1334771958738); (4:1334771958761); (5:1334771958774)
2012-04-18,13:59:47,1334506609217:::Sussex,./../audio_stimuli/recs2/17CboyT.mp3,0,14510,1836:::Played stimuli ./../audio_stimuli/recs2/17CboyT.mp3; (0:1334771958650); (1:1334771958686); (2:1334771958713); (3:1334771958738); (4:1334771958761); (5:1334771958774)
2012-04-18,13:59:53,1334506609217:::Sussex,./../audio_stimuli/recs3/36CboyQ.mp3,5,2451,1908:::Played stimuli ./../audio_stimuli/recs3/36CboyQ.mp3; (0:1334771978166); (1:1334771978242); (2:1334771978292); (3:1334771978342); (4:1334771978365); (5:1334771978416)
2012-04-18,14:00:01,1334506609217:::Sussex,./../audio_stimuli/recs1/09Cpost6.mp3,5,3007,3924:::Played stimuli ./../audio_stimuli/recs1/09Cpost6.mp3; (0:1334771986394); (1:1334771986445); (2:1334771986494); (3:1334771986556); (4:1334771986605); (5:1334771986686)
2012-04-18,14:00:07,1334506609217:::Sussex,./../audio_stimuli/recs4/44CaboutD.mp3,-5,3165,1620:::Played stimuli ./../audio_stimuli/recs4/44CaboutD.mp3; (0:1334771991349); (1:1334771991386); (2:1334771991423); (3:1334771991450); (4:1334771991473); (5:1334771991501); (4:1334771992572); (3:1334771992610); (2:1334771992623); (1:1334771992635); (-1:1334771992649); (-2:1334771992661); (-3:1334771992689); (-4:1334771992699); (-5:1334771992722)
2012-04-18,14:00:13,1334506609217:::Sussex,./../audio_stimuli/recs3/34CbuttQ.mp3,-5,3195,1728:::Played stimuli ./../audio_stimuli/recs3/34CbuttQ.mp3; (0:1334771999082); (-1:1334771999132); (-2:1334771999169); (-3:1334771999194); (-4:1334771999209); (-5:1334771999219)
2012-04-18,14:00:19,1334506609217:::Sussex,./../audio_stimuli/stimuli/CbetQ.mp3,5,3212,1358:::Played stimuli ./../audio_stimuli/stimuli/CbetQ.mp3; (0:1334772004345); (1:1334772004358); (2:1334772004395); (3:1334772004408); (4:1334772004433); (5:1334772004445)
2012-04-18,14:00:24,1334506609217:::Sussex,./../audio_stimuli/recs2/20CbeatQ.mp3,-5,2128,1656:::Played stimuli ./../audio_stimuli/recs2/20CbeatQ.mp3; (0:1334772010017); (-1:1334772010055); (-2:1334772010080); (-3:1334772010105); (-4:1334772010117); (-5:1334772010131)
2012-04-18,14:00:29,1334506609217:::Sussex,./../audio_stimuli/recs2/24CbuttQ.mp3,-5,1700,1800:::Played stimuli ./../audio_stimuli/recs2/24CbuttQ.mp3; (0:1334772014529); (-1:1334772014554); (-2:1334772014579); (-3:1334772014592); (-4:1334772014603); (-5:1334772014617)
